sci_id, tp, age, actual_returns,0,1,2,3,4,5
160,16,1,107.7,97,57,-1,-1,-1,-1
161,16,1,125.1,98,-1,-1,-1,-1,-1
162,16,1,145.8,107,-1,-1,-1,-1,-1
163,16,0,107.0,21,13,-1,-1,-1,-1
164,16,0,54.0,80,85,-1,-1,-1,-1
165,16,0,101.0,112,-1,-1,-1,-1,-1
166,16,0,60.0,0,31,-1,-1,-1,-1
167,16,0,132.0,108,-1,-1,-1,-1,-1
168,16,0,115.0,99,-1,-1,-1,-1,-1
169,16,0,76.0,100,-1,-1,-1,-1,-1
170,16,0,123.0,89,-1,-1,-1,-1,-1
96,17,7,41.1,96,18,56,-1,-1,-1
97,17,7,42.0,35,78,-1,-1,-1,-1
98,17,7,13.4,121,61,-1,-1,-1,-1
99,17,7,48.9,90,74,44,-1,-1,-1
100,17,7,6.3,75,-1,-1,-1,-1,-1
101,17,7,42.0,102,-1,-1,-1,-1,-1
102,17,7,53.4,82,19,46,-1,-1,-1
103,17,7,13.5,23,-1,-1,-1,-1,-1
104,17,6,50.8,69,60,79,-1,-1,-1
105,17,6,56.8,83,-1,-1,-1,-1,-1
106,17,6,65.6,98,37,-1,-1,-1,-1
107,17,6,58.0,109,-1,-1,-1,-1,-1
108,17,6,54.4,70,-1,-1,-1,-1,-1
109,17,6,28.4,106,-1,-1,-1,-1,-1
110,17,6,60.8,81,-1,-1,-1,-1,-1
111,17,6,50.8,99,84,-1,-1,-1,-1
112,17,6,50.4,113,-1,-1,-1,-1,-1
113,17,6,17.2,83,-1,-1,-1,-1,-1
114,17,6,32.2,119,60,-1,-1,-1,-1
115,17,6,70.0,103,-1,-1,-1,-1,-1
116,17,6,36.2,120,29,-1,-1,-1,-1
117,17,6,59.2,80,64,72,-1,-1,-1
118,17,6,27.2,105,-1,-1,-1,-1,-1
119,17,5,78.5,109,-1,-1,-1,-1,-1
120,17,5,16.0,83,-1,-1,-1,-1,-1
121,17,5,19.0,25,-1,-1,-1,-1,-1
122,17,5,79.0,96,102,-1,-1,-1,-1
123,17,5,12.5,105,-1,-1,-1,-1,-1
124,17,5,83.0,107,-1,-1,-1,-1,-1
125,17,5,40.5,97,83,-1,-1,-1,-1
126,17,5,80.0,96,73,-1,-1,-1,-1
127,17,5,47.5,35,119,-1,-1,-1,-1
128,17,4,90.0,102,-1,-1,-1,-1,-1
129,17,4,82.2,96,44,93,-1,-1,-1
130,17,4,75.6,103,-1,-1,-1,-1,-1
131,17,4,90.0,104,-1,-1,-1,-1,-1
132,17,4,73.6,48,32,65,11,29,62
133,17,4,56.6,116,90,-1,-1,-1,-1
134,17,4,45.2,106,-1,-1,-1,-1,-1
135,17,4,96.0,97,93,-1,-1,-1,-1
136,17,3,56.3,100,25,44,-1,-1,-1
137,17,3,66.4,49,69,95,-1,-1,-1
138,17,3,95.9,105,-1,-1,-1,-1,-1
139,17,3,97.3,80,87,56,-1,-1,-1
140,17,3,94.5,97,-1,-1,-1,-1,-1
141,17,3,100.1,103,-1,-1,-1,-1,-1
142,17,3,85.1,90,107,-1,-1,-1,-1
143,17,3,53.7,67,117,-1,-1,-1,-1
144,17,3,57.6,116,100,-1,-1,-1,-1
145,17,3,59.9,115,75,-1,-1,-1,-1
146,17,3,111.3,51,8,42,-1,-1,-1
147,17,3,99.4,23,104,-1,-1,-1,-1
148,17,3,71.8,112,-1,-1,-1,-1,-1
149,17,3,104.3,100,102,-1,-1,-1,-1
150,17,2,108.0,70,-1,-1,-1,-1,-1
151,17,2,99.6,84,74,93,-1,-1,-1
152,17,2,112.8,96,-1,-1,-1,-1,-1
153,17,2,120.8,108,-1,-1,-1,-1,-1
154,17,2,94.2,1,82,2,5,-1,-1
155,17,2,120.8,70,-1,-1,-1,-1,-1
156,17,2,104.8,74,-1,-1,-1,-1,-1
157,17,2,127.2,109,-1,-1,-1,-1,-1
158,17,2,108.0,94,-1,-1,-1,-1,-1
159,17,2,71.2,96,-1,-1,-1,-1,-1
160,17,2,94.4,116,57,-1,-1,-1,-1
161,17,2,111.2,98,-1,-1,-1,-1,-1
162,17,2,129.6,107,-1,-1,-1,-1,-1
163,17,1,116.8,21,74,-1,-1,-1,-1
164,17,1,91.7,80,117,-1,-1,-1,-1
165,17,1,111.6,112,-1,-1,-1,-1,-1
166,17,1,88.8,0,14,31,-1,-1,-1
167,17,1,106.2,110,-1,-1,-1,-1,-1
168,17,1,95.5,99,22,-1,-1,-1,-1
169,17,1,80.0,51,100,-1,-1,-1,-1
170,17,1,140.4,89,-1,-1,-1,-1,-1
171,17,0,112.0,119,-1,-1,-1,-1,-1
172,17,0,76.0,100,31,-1,-1,-1,-1
173,17,0,89.0,113,-1,-1,-1,-1,-1
174,17,0,104.0,94,-1,-1,-1,-1,-1
175,17,0,107.0,116,-1,-1,-1,-1,-1
176,17,0,63.0,34,71,-1,-1,-1,-1
177,17,0,121.0,116,-1,-1,-1,-1,-1
178,17,0,123.0,109,-1,-1,-1,-1,-1
179,17,0,29.0,32,77,-1,-1,-1,-1
180,17,0,95.0,73,76,-1,-1,-1,-1
181,17,0,122.0,75,-1,-1,-1,-1,-1
182,17,0,62.0,44,46,-1,-1,-1,-1
183,17,0,117.0,113,-1,-1,-1,-1,-1
184,17,0,123.0,122,-1,-1,-1,-1,-1
185,17,0,113.0,111,-1,-1,-1,-1,-1
186,17,0,28.0,53,40,-1,-1,-1,-1
104,18,7,38.1,69,60,79,-1,-1,-1
105,18,7,42.6,89,-1,-1,-1,-1,-1
106,18,7,49.2,98,37,-1,-1,-1,-1
107,18,7,43.5,86,109,78,-1,-1,-1
108,18,7,40.8,70,-1,-1,-1,-1,-1
109,18,7,46.8,106,-1,-1,-1,-1,-1
110,18,7,45.6,81,-1,-1,-1,-1,-1
111,18,7,38.1,99,84,-1,-1,-1,-1
112,18,7,37.8,113,-1,-1,-1,-1,-1
113,18,7,15.9,130,42,-1,-1,-1,-1
114,18,7,12.9,118,60,-1,-1,-1,-1
115,18,7,52.5,103,91,-1,-1,-1,-1
116,18,7,45.9,120,-1,-1,-1,-1,-1
117,18,7,5.4,106,-1,-1,-1,-1,-1
118,18,7,45.9,105,-1,-1,-1,-1,-1
119,18,6,32.8,64,130,-1,-1,-1,-1
120,18,6,55.2,83,30,-1,-1,-1,-1
121,18,6,59.2,25,95,-1,-1,-1,-1
122,18,6,63.2,96,102,-1,-1,-1,-1
123,18,6,57.2,105,-1,-1,-1,-1,-1
124,18,6,66.4,48,107,77,-1,-1,-1
125,18,6,58.8,97,83,-1,-1,-1,-1
126,18,6,64.0,96,55,39,73,26,10
127,18,6,33.0,129,35,-1,-1,-1,-1
128,18,5,75.0,102,63,-1,-1,-1,-1
129,18,5,36.5,101,-1,-1,-1,-1,-1
130,18,5,20.0,13,127,-1,-1,-1,-1
131,18,5,75.0,104,-1,-1,-1,-1,-1
132,18,5,52.0,106,-1,-1,-1,-1,-1
133,18,5,68.0,116,102,-1,-1,-1,-1
134,18,5,28.5,92,126,-1,-1,-1,-1
135,18,5,80.0,97,93,-1,-1,-1,-1
136,18,4,53.4,64,25,44,-1,-1,-1
137,18,4,57.2,110,-1,-1,-1,-1,-1
138,18,4,82.2,105,-1,-1,-1,-1,-1
139,18,4,83.4,128,33,-1,-1,-1,-1
140,18,4,47.0,91,-1,-1,-1,-1,-1
141,18,4,85.8,103,-1,-1,-1,-1,-1
142,18,4,91.8,72,90,107,-1,-1,-1
143,18,4,33.6,67,124,-1,-1,-1,-1
144,18,4,32.8,100,126,-1,-1,-1,-1
145,18,4,49.2,132,75,-1,-1,-1,-1
146,18,4,63.4,101,-1,-1,-1,-1,-1
147,18,4,65.2,23,104,74,-1,-1,-1
148,18,4,86.4,112,-1,-1,-1,-1,-1
149,18,4,89.4,100,102,-1,-1,-1,-1
150,18,3,94.5,99,70,-1,-1,-1,-1
151,18,3,87.4,112,-1,-1,-1,-1,-1
152,18,3,69.7,122,-1,-1,-1,-1,-1
153,18,3,62.7,132,108,-1,-1,-1,-1
154,18,3,80.8,1,82,2,67,5,-1
155,18,3,73.7,57,-1,-1,-1,-1,-1
156,18,3,36.7,74,59,-1,-1,-1,-1
157,18,3,111.3,109,-1,-1,-1,-1,-1
158,18,3,94.5,94,-1,-1,-1,-1,-1
159,18,3,104.3,96,88,29,-1,-1,-1
160,18,3,107.1,116,57,91,-1,-1,-1
161,18,3,29.3,98,127,-1,-1,-1,-1
162,18,3,65.4,110,-1,-1,-1,-1,-1
163,18,2,100.6,120,-1,-1,-1,-1,-1
164,18,2,80.4,122,-1,-1,-1,-1,-1
165,18,2,69.2,112,123,-1,-1,-1,-1
166,18,2,68.6,0,7,31,-1,-1,-1
167,18,2,88.4,113,110,-1,-1,-1,-1
168,18,2,90.0,99,22,14,-1,-1,-1
169,18,2,58.0,114,51,-1,-1,-1,-1
170,18,2,124.8,89,-1,-1,-1,-1,-1
171,18,1,123.3,119,-1,-1,-1,-1,-1
172,18,1,108.9,100,56,31,-1,-1,-1
173,18,1,114.3,113,-1,-1,-1,-1,-1
174,18,1,130.5,94,-1,-1,-1,-1,-1
175,18,1,137.7,116,-1,-1,-1,-1,-1
176,18,1,87.6,116,-1,-1,-1,-1,-1
177,18,1,140.4,116,-1,-1,-1,-1,-1
178,18,1,75.8,9,109,79,-1,-1,-1
179,18,1,74.2,32,39,77,-1,-1,-1
180,18,1,106.2,73,76,62,-1,-1,-1
181,18,1,93.2,103,75,-1,-1,-1,-1
182,18,1,78.0,11,44,46,-1,-1,-1
183,18,1,132.3,113,-1,-1,-1,-1,-1
184,18,1,105.8,132,122,-1,-1,-1,-1
185,18,1,139.5,111,-1,-1,-1,-1,-1
186,18,1,70.7,3,53,40,-1,-1,-1
187,18,0,87.0,132,-1,-1,-1,-1,-1
188,18,0,111.0,74,-1,-1,-1,-1,-1
189,18,0,56.0,98,104,74,-1,-1,-1
190,18,0,129.0,130,-1,-1,-1,-1,-1
191,18,0,110.0,101,-1,-1,-1,-1,-1
192,18,0,85.0,66,15,-1,-1,-1,-1
193,18,0,120.0,117,-1,-1,-1,-1,-1
194,18,0,76.0,26,76,-1,-1,-1,-1
119,19,7,47.1,130,-1,-1,-1,-1,-1
120,19,7,41.4,83,30,-1,-1,-1,-1
121,19,7,44.4,25,95,-1,-1,-1,-1
122,19,7,5.4,87,141,-1,-1,-1,-1
123,19,7,42.9,105,-1,-1,-1,-1,-1
124,19,7,49.8,48,107,77,-1,-1,-1
125,19,7,44.1,97,83,-1,-1,-1,-1
126,19,7,48.0,55,39,73,26,10,-1
127,19,7,43.5,119,-1,-1,-1,-1,-1
128,19,6,8.0,0,142,-1,-1,-1,-1
129,19,6,54.8,101,-1,-1,-1,-1,-1
130,19,6,50.4,103,-1,-1,-1,-1,-1
131,19,6,60.0,68,20,104,-1,-1,-1
132,19,6,62.4,106,-1,-1,-1,-1,-1
133,19,6,31.4,90,139,-1,-1,-1,-1
134,19,6,58.8,106,-1,-1,-1,-1,-1
135,19,6,30.0,118,-1,-1,-1,-1,-1
136,19,5,37.5,57,25,-1,-1,-1,-1
137,19,5,76.0,110,-1,-1,-1,-1,-1
138,19,5,68.5,105,-1,-1,-1,-1,-1
139,19,5,74.5,128,-1,-1,-1,-1,-1
140,19,5,67.5,97,91,-1,-1,-1,-1
141,19,5,50.5,138,95,-1,-1,-1,-1
142,19,5,76.5,72,90,107,-1,-1,-1
143,19,5,80.5,117,-1,-1,-1,-1,-1
144,19,5,69.0,105,126,-1,-1,-1,-1
145,19,5,73.5,132,-1,-1,-1,-1,-1
146,19,5,79.5,101,-1,-1,-1,-1,-1
147,19,5,52.0,101,-1,-1,-1,-1,-1
148,19,5,72.0,112,-1,-1,-1,-1,-1
149,19,5,74.5,100,102,-1,-1,-1,-1
150,19,4,45.0,70,92,-1,-1,-1,-1
151,19,4,97.2,112,-1,-1,-1,-1,-1
152,19,4,84.6,122,-1,-1,-1,-1,-1
153,19,4,90.6,132,-1,-1,-1,-1,-1
154,19,4,68.4,18,82,2,67,-1,-1
155,19,4,51.6,136,57,-1,-1,-1,-1
156,19,4,78.6,74,59,-1,-1,-1,-1
157,19,4,53.4,43,109,-1,-1,-1,-1
158,19,4,81.0,94,-1,-1,-1,-1,-1
159,19,4,89.4,96,88,29,-1,-1,-1
160,19,4,55.8,126,-1,-1,-1,-1,-1
161,19,4,83.4,127,-1,-1,-1,-1,-1
162,19,4,97.2,110,-1,-1,-1,-1,-1
163,19,3,106.4,120,-1,-1,-1,-1,-1
164,19,3,114.1,117,-1,-1,-1,-1,-1
165,19,3,86.8,123,-1,-1,-1,-1,-1
166,19,3,52.4,0,84,7,-1,-1,-1
167,19,3,103.6,108,110,-1,-1,-1,-1
168,19,3,101.5,99,22,14,-1,-1,-1
169,19,3,50.0,51,134,-1,-1,-1,-1
170,19,3,109.2,89,-1,-1,-1,-1,-1
171,19,2,109.6,119,-1,-1,-1,-1,-1
172,19,2,84.8,126,-1,-1,-1,-1,-1
173,19,2,51.6,113,103,-1,-1,-1,-1
174,19,2,84.0,112,94,-1,-1,-1,-1
175,19,2,66.4,81,-1,-1,-1,-1,-1
176,19,2,71.2,34,134,-1,-1,-1,-1
177,19,2,88.8,116,107,-1,-1,-1,-1
178,19,2,78.6,25,9,109,79,-1,-1
179,19,2,53.4,123,-1,-1,-1,-1,-1
180,19,2,83.4,73,10,76,62,-1,-1
181,19,2,118.4,103,75,-1,-1,-1,-1
182,19,2,68.0,56,11,44,46,-1,-1
183,19,2,117.6,113,-1,-1,-1,-1,-1
184,19,2,121.6,132,122,-1,-1,-1,-1
185,19,2,124.0,111,-1,-1,-1,-1,-1
186,19,2,130.4,3,53,40,-1,-1,-1
187,19,1,68.2,132,142,-1,-1,-1,-1
188,19,1,77.3,82,74,-1,-1,-1,-1
189,19,1,125.1,98,104,74,75,-1,-1
190,19,1,135.0,130,-1,-1,-1,-1,-1
191,19,1,130.5,101,-1,-1,-1,-1,-1
192,19,1,105.3,66,70,15,-1,-1,-1
193,19,1,135.9,117,-1,-1,-1,-1,-1
194,19,1,84.9,26,76,63,-1,-1,-1
195,19,0,93.0,118,-1,-1,-1,-1,-1
196,19,0,119.0,141,-1,-1,-1,-1,-1
197,19,0,102.0,103,-1,-1,-1,-1,-1
198,19,0,57.0,2,59,-1,-1,-1,-1
199,19,0,94.0,36,109,95,-1,-1,-1
200,19,0,85.0,83,45,-1,-1,-1,-1
201,19,0,94.0,66,19,9,-1,-1,-1
202,19,0,122.0,134,-1,-1,-1,-1,-1
203,19,0,115.0,142,-1,-1,-1,-1,-1
204,19,0,108.0,117,-1,-1,-1,-1,-1
205,19,0,113.0,21,57,-1,-1,-1,-1
206,19,0,119.0,130,-1,-1,-1,-1,-1
207,19,0,88.0,114,-1,-1,-1,-1,-1
208,19,0,110.0,142,-1,-1,-1,-1,-1
209,19,0,118.0,141,-1,-1,-1,-1,-1
210,19,0,66.0,36,95,-1,-1,-1,-1
211,19,0,99.0,120,-1,-1,-1,-1,-1
128,20,7,45.0,142,-1,-1,-1,-1,-1
129,20,7,3.1,111,-1,-1,-1,-1,-1
130,20,7,1.8,130,-1,-1,-1,-1,-1
131,20,7,45.0,68,20,104,-1,-1,-1
132,20,7,46.8,106,-1,-1,-1,-1,-1
133,20,7,40.8,139,-1,-1,-1,-1,-1
134,20,7,44.1,106,126,-1,-1,-1,-1
135,20,7,48.0,118,-1,-1,-1,-1,-1
136,20,6,63.6,64,57,25,44,-1,-1
137,20,6,60.8,110,-1,-1,-1,-1,-1
138,20,6,54.8,105,-1,-1,-1,-1,-1
139,20,6,59.6,128,-1,-1,-1,-1,-1
140,20,6,12.0,119,-1,-1,-1,-1,-1
141,20,6,57.2,110,-1,-1,-1,-1,-1
142,20,6,39.2,55,72,90,107,-1,-1
143,20,6,64.4,124,-1,-1,-1,-1,-1
144,20,6,55.2,126,-1,-1,-1,-1,-1
145,20,6,58.8,115,-1,-1,-1,-1,-1
146,20,6,63.6,101,-1,-1,-1,-1,-1
147,20,6,39.8,128,-1,-1,-1,-1,-1
148,20,6,27.6,130,-1,-1,-1,-1,-1
149,20,6,3.6,134,-1,-1,-1,-1,-1
150,20,5,67.5,70,92,-1,-1,-1,-1
151,20,5,81.0,112,32,84,93,-1,-1
152,20,5,70.5,122,-1,-1,-1,-1,-1
153,20,5,75.5,132,108,-1,-1,-1,-1
154,20,5,54.0,18,2,73,-1,-1,-1
155,20,5,47.5,57,140,-1,-1,-1,-1
156,20,5,12.5,111,-1,-1,-1,-1,-1
157,20,5,79.5,43,109,-1,-1,-1,-1
158,20,5,67.5,94,-1,-1,-1,-1,-1
159,20,5,31.5,150,29,-1,-1,-1,-1
160,20,5,76.5,126,-1,-1,-1,-1,-1
161,20,5,2.5,98,135,-1,-1,-1,-1
162,20,5,81.0,107,110,-1,-1,-1,-1
163,20,4,91.2,120,-1,-1,-1,-1,-1
164,20,4,97.8,117,122,-1,-1,-1,-1
165,20,4,49.4,112,133,-1,-1,-1,-1
166,20,4,79.2,0,84,7,31,-1,-1
167,20,4,56.8,108,143,-1,-1,-1,-1
168,20,4,57.0,99,22,94,-1,-1,-1
169,20,4,78.0,134,-1,-1,-1,-1,-1
170,20,4,93.6,89,-1,-1,-1,-1,-1
171,20,3,95.9,119,-1,-1,-1,-1,-1
172,20,3,105.7,126,-1,-1,-1,-1,-1
173,20,3,45.9,142,-1,-1,-1,-1,-1
174,20,3,62.5,120,-1,-1,-1,-1,-1
175,20,3,107.1,81,-1,-1,-1,-1,-1
176,20,3,100.8,134,-1,-1,-1,-1,-1
177,20,3,109.2,116,107,-1,-1,-1,-1
178,20,3,73.4,129,-1,-1,-1,-1,-1
179,20,3,96.6,123,-1,-1,-1,-1,-1
180,20,3,69.6,114,-1,-1,-1,-1,-1
181,20,3,79.6,103,75,76,-1,-1,-1
182,20,3,50.0,56,94,-1,-1,-1,-1
183,20,3,86.9,113,108,-1,-1,-1,-1
184,20,3,78.4,132,120,122,-1,-1,-1
185,20,3,64.5,143,111,-1,-1,-1,-1
186,20,3,114.1,3,53,40,-1,-1,-1
187,20,2,110.4,132,142,-1,-1,-1,-1
188,20,2,133.6,82,74,-1,-1,-1,-1
189,20,2,143.2,98,104,74,75,-1,-1
190,20,2,120.0,130,-1,-1,-1,-1,-1
191,20,2,80.0,101,9,-1,-1,-1,-1
192,20,2,125.6,66,70,15,-1,-1,-1
193,20,2,120.8,117,-1,-1,-1,-1,-1
194,20,2,82.8,112,26,76,63,-1,-1
195,20,1,126.0,118,-1,-1,-1,-1,-1
196,20,1,95.6,146,141,-1,-1,-1,-1
197,20,1,105.8,144,103,-1,-1,-1,-1
198,20,1,82.6,114,-1,-1,-1,-1,-1
199,20,1,110.8,36,39,109,95,-1,-1
200,20,1,110.2,83,45,30,-1,-1,-1
201,20,1,114.2,66,19,104,9,-1,-1
202,20,1,143.1,134,-1,-1,-1,-1,-1
203,20,1,134.1,142,-1,-1,-1,-1,-1
204,20,1,143.1,117,-1,-1,-1,-1,-1
205,20,1,119.5,105,57,-1,-1,-1,-1
206,20,1,139.5,130,-1,-1,-1,-1,-1
207,20,1,109.8,114,-1,-1,-1,-1,-1
208,20,1,101.3,122,142,-1,-1,-1,-1
209,20,1,135.0,141,-1,-1,-1,-1,-1
210,20,1,76.1,36,5,95,-1,-1,-1
211,20,1,117.9,120,-1,-1,-1,-1,-1
212,20,0,56.0,50,31,-1,-1,-1,-1
213,20,0,130.0,111,-1,-1,-1,-1,-1
214,20,0,106.0,137,-1,-1,-1,-1,-1
215,20,0,74.0,145,-1,-1,-1,-1,-1
216,20,0,92.0,132,-1,-1,-1,-1,-1
217,20,0,65.0,34,94,-1,-1,-1,-1
218,20,0,119.0,132,-1,-1,-1,-1,-1
219,20,0,121.0,136,-1,-1,-1,-1,-1
220,20,0,63.0,92,110,-1,-1,-1,-1
136,21,7,47.7,64,57,25,44,-1,-1
137,21,7,8.6,49,152,-1,-1,-1,-1
138,21,7,41.1,105,-1,-1,-1,-1,-1
139,21,7,44.7,128,-1,-1,-1,-1,-1
140,21,7,40.5,119,91,-1,-1,-1,-1
141,21,7,42.9,138,-1,-1,-1,-1,-1
142,21,7,22.9,132,55,-1,-1,-1,-1
143,21,7,48.3,124,-1,-1,-1,-1,-1
144,21,7,41.4,126,-1,-1,-1,-1,-1
145,21,7,44.1,115,-1,-1,-1,-1,-1
146,21,7,47.7,101,-1,-1,-1,-1,-1
147,21,7,42.6,128,-1,-1,-1,-1,-1
148,21,7,43.2,130,27,93,-1,-1,-1
149,21,7,44.7,134,-1,-1,-1,-1,-1
150,21,6,54.0,70,92,-1,-1,-1,-1
151,21,6,64.8,112,32,84,93,-1,-1
152,21,6,56.4,122,-1,-1,-1,-1,-1
153,21,6,60.4,132,108,-1,-1,-1,-1
154,21,6,57.6,18,2,73,-1,-1,-1
155,21,6,60.4,136,-1,-1,-1,-1,-1
156,21,6,52.4,111,-1,-1,-1,-1,-1
157,21,6,7.6,142,-1,-1,-1,-1,-1
158,21,6,29.0,7,94,-1,-1,-1,-1
159,21,6,59.6,150,-1,-1,-1,-1,-1
160,21,6,27.2,114,-1,-1,-1,-1,-1
161,21,6,2.6,160,98,-1,-1,-1,-1
162,21,6,64.8,107,110,-1,-1,-1,-1
163,21,5,76.0,21,120,74,-1,-1,-1
164,21,5,42.5,160,80,-1,-1,-1,-1
165,21,5,62.0,123,-1,-1,-1,-1,-1
166,21,5,66.0,0,84,7,31,-1,-1
167,21,5,38.0,126,-1,-1,-1,-1,-1
168,21,5,44.5,99,22,57,14,-1,-1
169,21,5,65.0,114,134,-1,-1,-1,-1
170,21,5,78.0,89,-1,-1,-1,-1,-1
171,21,4,52.2,119,106,-1,-1,-1,-1
172,21,4,61.6,126,127,-1,-1,-1,-1
173,21,4,76.2,113,142,-1,-1,-1,-1
174,21,4,87.0,112,120,94,-1,-1,-1
175,21,4,91.8,81,-1,-1,-1,-1,-1
176,21,4,86.4,134,71,-1,-1,-1,-1
177,21,4,93.6,116,107,-1,-1,-1,-1
178,21,4,97.2,129,-1,-1,-1,-1,-1
179,21,4,82.8,123,-1,-1,-1,-1,-1
180,21,4,88.8,114,-1,-1,-1,-1,-1
181,21,4,54.8,136,-1,-1,-1,-1,-1
182,21,4,84.0,56,11,44,94,46,-1
183,21,4,88.2,113,108,-1,-1,-1,-1
184,21,4,62.2,127,-1,-1,-1,-1,-1
185,21,4,59.0,125,111,-1,-1,-1,-1
186,21,4,29.8,127,-1,-1,-1,-1,-1
187,21,3,96.6,132,142,-1,-1,-1,-1
188,21,3,116.9,82,74,-1,-1,-1,-1
189,21,3,82.3,154,74,-1,-1,-1,-1
190,21,3,105.0,130,-1,-1,-1,-1,-1
191,21,3,101.5,101,9,-1,-1,-1,-1
192,21,3,109.9,66,70,15,-1,-1,-1
193,21,3,82.7,112,117,-1,-1,-1,-1
194,21,3,105.7,112,26,76,63,-1,-1
195,21,2,112.0,118,-1,-1,-1,-1,-1
196,21,2,87.2,139,-1,-1,-1,-1,-1
197,21,2,129.6,144,-1,-1,-1,-1,-1
198,21,2,107.2,114,-1,-1,-1,-1,-1
199,21,2,95.6,36,122,-1,-1,-1,-1
200,21,2,134.4,83,45,30,-1,-1,-1
201,21,2,100.4,129,-1,-1,-1,-1,-1
202,21,2,84.2,115,-1,-1,-1,-1,-1
203,21,2,119.2,142,-1,-1,-1,-1,-1
204,21,2,76.2,117,12,-1,-1,-1,-1
205,21,2,104.0,143,-1,-1,-1,-1,-1
206,21,2,77.0,130,132,-1,-1,-1,-1
207,21,2,63.6,114,106,-1,-1,-1,-1
208,21,2,125.6,122,142,-1,-1,-1,-1
209,21,2,91.0,128,-1,-1,-1,-1,-1
210,21,2,127.2,36,5,95,-1,-1,-1
211,21,2,64.8,120,157,-1,-1,-1,-1
212,21,1,89.2,150,-1,-1,-1,-1,-1
213,21,1,110.7,131,111,-1,-1,-1,-1
214,21,1,139.5,137,-1,-1,-1,-1,-1
215,21,1,117.0,145,-1,-1,-1,-1,-1
216,21,1,66.9,4,132,-1,-1,-1,-1
217,21,1,95.1,130,34,94,-1,-1,-1
218,21,1,106.6,132,122,-1,-1,-1,-1
219,21,1,159.3,136,-1,-1,-1,-1,-1
220,21,1,100.1,139,-1,-1,-1,-1,-1
221,21,0,118.0,119,-1,-1,-1,-1,-1
222,21,0,93.0,151,-1,-1,-1,-1,-1
223,21,0,138.0,125,-1,-1,-1,-1,-1
224,21,0,101.0,147,-1,-1,-1,-1,-1
225,21,0,99.0,151,-1,-1,-1,-1,-1
226,21,0,118.0,35,90,46,-1,-1,-1
227,21,0,115.0,154,-1,-1,-1,-1,-1
228,21,0,113.0,158,-1,-1,-1,-1,-1
150,22,7,40.5,70,92,-1,-1,-1,-1
151,22,7,48.6,112,32,84,93,-1,-1
152,22,7,10.3,143,-1,-1,-1,-1,-1
153,22,7,45.3,132,108,-1,-1,-1,-1
154,22,7,43.2,18,2,73,-1,-1,-1
155,22,7,45.3,136,-1,-1,-1,-1,-1
156,22,7,39.3,111,-1,-1,-1,-1,-1
157,22,7,47.7,43,142,-1,-1,-1,-1
158,22,7,15.5,7,24,-1,-1,-1,-1
159,22,7,44.7,150,-1,-1,-1,-1,-1
160,22,7,45.9,114,91,126,-1,-1,-1
161,22,7,41.7,127,-1,-1,-1,-1,-1
162,22,7,48.6,107,110,-1,-1,-1,-1
163,22,6,60.8,21,120,74,-1,-1,-1
164,22,6,65.2,160,-1,-1,-1,-1,-1
165,22,6,49.6,123,-1,-1,-1,-1,-1
166,22,6,20.8,84,57,-1,-1,-1,-1
167,22,6,59.2,143,-1,-1,-1,-1,-1
168,22,6,58.0,99,22,57,14,-1,-1
169,22,6,52.0,114,134,-1,-1,-1,-1
170,22,6,39.4,89,44,-1,-1,-1,-1
171,22,5,43.5,137,-1,-1,-1,-1,-1
172,22,5,75.5,127,-1,-1,-1,-1,-1
173,22,5,20.5,41,142,-1,-1,-1,-1
174,22,5,72.5,112,120,94,-1,-1,-1
175,22,5,30.5,138,-1,-1,-1,-1,-1
176,22,5,72.0,134,71,-1,-1,-1,-1
177,22,5,78.0,116,107,-1,-1,-1,-1
178,22,5,81.0,129,-1,-1,-1,-1,-1
179,22,5,69.0,123,-1,-1,-1,-1,-1
180,22,5,49.0,133,-1,-1,-1,-1,-1
181,22,5,51.0,128,136,-1,-1,-1,-1
182,22,5,14.0,81,-1,-1,-1,-1,-1
183,22,5,35.5,113,89,-1,-1,-1,-1
184,22,5,51.0,125,-1,-1,-1,-1,-1
185,22,5,77.5,125,-1,-1,-1,-1,-1
186,22,5,81.5,127,-1,-1,-1,-1,-1
187,22,4,82.8,132,142,-1,-1,-1,-1
188,22,4,100.2,82,74,-1,-1,-1,-1
189,22,4,107.4,154,-1,-1,-1,-1,-1
190,22,4,61.0,130,168,-1,-1,-1,-1
191,22,4,87.0,101,9,-1,-1,-1,-1
192,22,4,94.2,66,70,15,-1,-1,-1
193,22,4,54.6,131,-1,-1,-1,-1,-1
194,22,4,41.6,113,76,-1,-1,-1,-1
195,22,3,98.0,118,-1,-1,-1,-1,-1
196,22,3,68.8,135,-1,-1,-1,-1,-1
197,22,3,113.4,144,-1,-1,-1,-1,-1
198,22,3,51.8,114,89,-1,-1,-1,-1
199,22,3,85.4,161,36,-1,-1,-1,-1
200,22,3,86.6,0,83,45,30,-1,-1
201,22,3,87.6,145,-1,-1,-1,-1,-1
202,22,3,66.3,162,115,-1,-1,-1,-1
203,22,3,74.3,97,142,-1,-1,-1,-1
204,22,3,63.3,97,117,-1,-1,-1,-1
205,22,3,115.5,143,-1,-1,-1,-1,-1
206,22,3,74.5,91,-1,-1,-1,-1,-1
207,22,3,56.4,106,127,-1,-1,-1,-1
208,22,3,61.9,157,-1,-1,-1,-1,-1
